borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,pickups
Manhattan,3,10,68,60,1016.6,0,0,0.07,0,N,5673
Queens,3,10,68,60,1016.6,0,0,0.07,0,N,471
Staten Island,3,10,68,60,1016.6,0,0,0.07,0,N,3
NaN,3,10,68,60,1016.6,0,0,0.07,0,N,1
Bronx,6,10,67,60,1016.4,0,0,0.07,0,N,83
Brooklyn,6,10,67,60,1016.4,0,0,0.07,0,N,844
EWR,6,10,67,60,1016.4,0,0,0.07,0,N,0
Manhattan,6,10,67,60,1016.4,0,0,0.07,0,N,4952
Queens,6,10,67,60,1016.4,0,0,0.07,0,N,545
Staten Island,6,10,67,60,1016.4,0,0,0.07,0,N,3
NaN,6,10,67,60,1016.4,0,0,0.07,0,N,3
Bronx,5,10,68,60,1015.9,0,0,0.07,0,N,95
Brooklyn,5,10,68,60,1015.9,0,0,0.07,0,N,876
EWR,5,10,68,60,1015.9,0,0,0.07,0,N,0
Manhattan,5,10,68,60,1015.9,0,0,0.07,0,N,4926
Queens,5,10,68,60,1015.9,0,0,0.07,0,N,521
Staten Island,5,10,68,60,1015.9,0,0,0.07,0,N,7
NaN,5,10,68,60,1015.9,0,0,0.07,0,N,3
Bronx,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,121
Brooklyn,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,990
EWR,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,0
Manhattan,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,5150
Queens,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,676
Staten Island,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,2
NaN,2.5,9.1,67,60,1014.9,0,0,0.07,0,N,6
Bronx,0,9.1,68,60,1014.9,0,0,0.07,0,N,138
Brooklyn,0,9.1,68,60,1014.9,0,0,0.07,0,N,962
EWR,0,9.1,68,60,1014.9,0,0,0.07,0,N,0
Manhattan,0,9.1,68,60,1014.9,0,0,0.07,0,N,4970
Queens,0,9.1,68,60,1014.9,0,0,0.07,0,N,550
Staten Island,0,9.1,68,60,1014.9,0,0,0.07,0,N,5
NaN,0,9.1,68,60,1014.9,0,0,0.07,0,N,5
Bronx,5,8,67,60,1014.6,0,0,0.07,0,N,89
Brooklyn,5,8,67,60,1014.6,0,0,0.07,0,N,870
EWR,5,8,67,60,1014.6,0,0,0.07,0,N,0
Manhattan,5,8,67,60,1014.6,0,0,0.07,0,N,3811
Queens,5,8,67,60,1014.6,0,0,0.07,0,N,583
Staten Island,5,8,67,60,1014.6,0,0,0.07,0,N,0
Bronx,0,9.1,67,60,1014.5,0,0,0.06,0,N,49
Brooklyn,0,9.1,67,60,1014.5,0,0,0.06,0,N,579
EWR,0,9.1,67,60,1014.5,0,0,0.06,0,N,0
Manhattan,0,9.1,67,60,1014.5,0,0,0.06,0,N,2259
Queens,0,9.1,67,60,1014.5,0,0,0.06,0,N,388
Staten Island,0,9.1,67,60,1014.5,0,0,0.06,0,N,1
NaN,0,9.1,67,60,1014.5,0,0,0.06,0,N,2
Bronx,5,10,67,60,1015.1,0,0,0.06,0,N,22
Brooklyn,5,10,67,60,1015.1,0,0,0.06,0,N,366
EWR,5,10,67,60,1015.1,0,0,0.06,0,N,0
Manhattan,5,10,67,60,1015.1,0,0,0.06,0,N,1293
Queens,5,10,67,60,1015.1,0,0,0.06,0,N,163
Staten Island,5,10,67,60,1015.1,0,0,0.06,0,N,0
Bronx,0,10,67,60,1014.5,0,0,0.06,0,N,23
Brooklyn,0,10,67,60,1014.5,0,0,0.06,0,N,213
EWR,0,10,67,60,1014.5,0,0,0.06,0,N,0
Manhattan,0,10,67,60,1014.5,0,0,0.06,0,N,813
Queens,0,10,67,60,1014.5,0,0,0.06,0,N,79
Staten Island,0,10,67,60,1014.5,0,0,0.06,0,N,2
NaN,0,10,67,60,1014.5,0,0,0.06,0,N,1
Bronx,5,10,67,60,1014.1,0,0,0.06,0,N,16
Brooklyn,5,10,67,60,1014.1,0,0,0.06,0,N,232
EWR,5,10,67,60,1014.1,0,0,0.06,0,N,0
Manhattan,5,10,67,60,1014.1,0,0,0.06,0,N,731
Queens,5,10,67,60,1014.1,0,0,0.06,0,N,96
Staten Island,5,10,67,60,1014.1,0,0,0.06,0,N,0
Bronx,0,10,67.5,61,1014,0,0,0,0,N,38
Brooklyn,0,10,67.5,61,1014,0,0,0,0,N,287
EWR,0,10,67.5,61,1014,0,0,0,0,N,0
Manhattan,0,10,67.5,61,1014,0,0,0,0,N,825
Queens,0,10,67.5,61,1014,0,0,0,0,N,155
Staten Island,0,10,67.5,61,1014,0,0,0,0,N,1
NaN,0,10,67.5,61,1014,0,0,0,0,N,2
Bronx,1.5,10,68,61,1013.7,0,0,0.06,0,N,45
Brooklyn,1.5,10,68,61,1013.7,0,0,0.06,0,N,373
EWR,1.5,10,68,61,1013.7,0,0,0.06,0,N,0
Manhattan,1.5,10,68,61,1013.7,0,0,0.06,0,N,1070
Queens,1.5,10,68,61,1013.7,0,0,0.06,0,N,276
Staten Island,1.5,10,68,61,1013.7,0,0,0.06,0,N,1
NaN,1.5,10,68,61,1013.7,0,0,0.06,0,N,1
Bronx,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,75
Brooklyn,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,588
EWR,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,0
Manhattan,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,1794
Queens,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,342
Staten Island,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,3
NaN,1.5,10,68.5,61.5,1013,0,0,0.06,0,N,4
Bronx,6,10,69,62,1012.2,0,0,0.06,0,N,116
Brooklyn,6,10,69,62,1012.2,0,0,0.06,0,N,747
EWR,6,10,69,62,1012.2,0,0,0.06,0,N,0
Manhattan,6,10,69,62,1012.2,0,0,0.06,0,N,2673
Queens,6,10,69,62,1012.2,0,0,0.06,0,N,506
Staten Island,6,10,69,62,1012.2,0,0,0.06,0,N,3
NaN,6,10,69,62,1012.2,0,0,0.06,0,N,4
Bronx,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,110
Brooklyn,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,834
EWR,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,0
Manhattan,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,3433
Queens,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,438
Staten Island,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,2
NaN,6,10,69.33333333,62.66666667,1012.1,0,0,0.06,0,N,1
Bronx,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,74
Brooklyn,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,716
EWR,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,0
Manhattan,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,2955
Queens,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,414
Staten Island,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,4
NaN,2.5,8.55,69,63,1011.8,0,0,0.06,0,N,1
Bronx,0,7,70,64,1011.8,0,0,0.06,0,N,62
Brooklyn,0,7,70,64,1011.8,0,0,0.06,0,N,684
EWR,0,7,70,64,1011.8,0,0,0.06,0,N,1
Manhattan,0,7,70,64,1011.8,0,0,0.06,0,N,2511
Queens,0,7,70,64,1011.8,0,0,0.06,0,N,374
Staten Island,0,7,70,64,1011.8,0,0,0.06,0,N,1
NaN,0,7,70,64,1011.8,0,0,0.06,0,N,1
Bronx,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,58
Brooklyn,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,574
EWR,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,0
Manhattan,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,2649
Queens,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,379
Staten Island,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,3
NaN,3.666666667,7,70.66666667,64,1012.1,0,0,0.06,0,N,2
Bronx,0,8,73,65,1012.1,0,0,0.06,0,N,64
Brooklyn,0,8,73,65,1012.1,0,0,0.06,0,N,551
EWR,0,8,73,65,1012.1,0,0,0.06,0,N,0
Manhattan,0,8,73,65,1012.1,0,0,0.06,0,N,2685
Queens,0,8,73,65,1012.1,0,0,0.06,0,N,409
Staten Island,0,8,73,65,1012.1,0,0,0.06,0,N,2
NaN,0,8,73,65,1012.1,0,0,0.06,0,N,7
Bronx,3,9.1,75,66,1012.5,0,0,0.05,0,N,64
Brooklyn,3,9.1,75,66,1012.5,0,0,0.05,0,N,566
EWR,3,9.1,75,66,1012.5,0,0,0.05,0,N,0
Manhattan,3,9.1,75,66,1012.5,0,0,0.05,0,N,2954
Queens,3,9.1,75,66,1012.5,0,0,0.05,0,N,450
Staten Island,3,9.1,75,66,1012.5,0,0,0.05,0,N,5
NaN,3,9.1,75,66,1012.5,0,0,0.05,0,N,2
Bronx,0,9.1,77,67,1012.9,0,0,0.05,0,N,90
Brooklyn,0,9.1,77,67,1012.9,0,0,0.05,0,N,621
EWR,0,9.1,77,67,1012.9,0,0,0.05,0,N,0
Manhattan,0,9.1,77,67,1012.9,0,0,0.05,0,N,3412
Queens,0,9.1,77,67,1012.9,0,0,0.05,0,N,451
Staten Island,0,9.1,77,67,1012.9,0,0,0.05,0,N,4
NaN,0,9.1,77,67,1012.9,0,0,0.05,0,N,1
Bronx,0,10,81,65,1012.9,0,0,0.02,0,N,95
Brooklyn,0,10,81,65,1012.9,0,0,0.02,0,N,642
EWR,0,10,81,65,1012.9,0,0,0.02,0,N,0
Manhattan,0,10,81,65,1012.9,0,0,0.02,0,N,3808
Queens,0,10,81,65,1012.9,0,0,0.02,0,N,497
Staten Island,0,10,81,65,1012.9,0,0,0.02,0,N,3
NaN,0,10,81,65,1012.9,0,0,0.02,0,N,3
Bronx,8,10,83,64,1012.8,0,0,0.01,0,N,90
Brooklyn,8,10,83,64,1012.8,0,0,0.01,0,N,672
EWR,8,10,83,64,1012.8,0,0,0.01,0,N,0
Manhattan,8,10,83,64,1012.8,0,0,0.01,0,N,4303
Queens,8,10,83,64,1012.8,0,0,0.01,0,N,519
Staten Island,8,10,83,64,1012.8,0,0,0.01,0,N,3
NaN,8,10,83,64,1012.8,0,0,0.01,0,N,3
Bronx,0,10,84,63,1012.3,0,0,0,0,N,99
Brooklyn,0,10,84,63,1012.3,0,0,0,0,N,852
EWR,0,10,84,63,1012.3,0,0,0,0,N,0
Manhattan,0,10,84,63,1012.3,0,0,0,0,N,4671
Queens,0,10,84,63,1012.3,0,0,0,0,N,557
Staten Island,0,10,84,63,1012.3,0,0,0,0,N,8
NaN,0,10,84,63,1012.3,0,0,0,0,N,3
Bronx,6,10,84,62,1012.5,0,0,0,0,N,99
Brooklyn,6,10,84,62,1012.5,0,0,0,0,N,1055
EWR,6,10,84,62,1012.5,0,0,0,0,N,0
Manhattan,6,10,84,62,1012.5,0,0,0,0,N,4665
Queens,6,10,84,62,1012.5,0,0,0,0,N,573
Staten Island,6,10,84,62,1012.5,0,0,0,0,N,4
NaN,6,10,84,62,1012.5,0,0,0,0,N,2
Bronx,6.5,10,84,62,1012.1,0,0,0,0,N,89
Brooklyn,6.5,10,84,62,1012.1,0,0,0,0,N,1034
EWR,6.5,10,84,62,1012.1,0,0,0,0,N,0
Manhattan,6.5,10,84,62,1012.1,0,0,0,0,N,4504
Queens,6.5,10,84,62,1012.1,0,0,0,0,N,587
Staten Island,6.5,10,84,62,1012.1,0,0,0,0,N,13
NaN,6.5,10,84,62,1012.1,0,0,0,0,N,6
Bronx,7,10,84,63,1012.7,0,0,0,0,N,115
Brooklyn,7,10,84,63,1012.7,0,0,0,0,N,1099
EWR,7,10,84,63,1012.7,0,0,0,0,N,0
Manhattan,7,10,84,63,1012.7,0,0,0,0,N,4373
Queens,7,10,84,63,1012.7,0,0,0,0,N,582
Staten Island,7,10,84,63,1012.7,0,0,0,0,N,4
NaN,7,10,84,63,1012.7,0,0,0,0,N,1
Bronx,8,10,83,63,1012.8,0,0,0,0,N,169
Brooklyn,8,10,83,63,1012.8,0,0,0,0,N,1197
EWR,8,10,83,63,1012.8,0,0,0,0,N,0
Manhattan,8,10,83,63,1012.8,0,0,0,0,N,4465
Queens,8,10,83,63,1012.8,0,0,0,0,N,662
Staten Island,8,10,83,63,1012.8,0,0,0,0,N,4
NaN,8,10,83,63,1012.8,0,0,0,0,N,6
Bronx,6,10,82,61,1013.1,0,0,0,0,N,171
Brooklyn,6,10,82,61,1013.1,0,0,0,0,N,1445
EWR,6,10,82,61,1013.1,0,0,0,0,N,0
Manhattan,6,10,82,61,1013.1,0,0,0,0,N,5165
Queens,6,10,82,61,1013.1,0,0,0,0,N,761
Staten Island,6,10,82,61,1013.1,0,0,0,0,N,2
NaN,6,10,82,61,1013.1,0,0,0,0,N,3
Bronx,3,10,81,60,1013.6,0,0,0,0,N,121
Brooklyn,3,10,81,60,1013.6,0,0,0,0,N,1514
EWR,3,10,81,60,1013.6,0,0,0,0,N,0
Manhattan,3,10,81,60,1013.6,0,0,0,0,N,4995
Queens,3,10,81,60,1013.6,0,0,0,0,N,699
Staten Island,3,10,81,60,1013.6,0,0,0,0,N,4
NaN,3,10,81,60,1013.6,0,0,0,0,N,2
Bronx,3,10,78,61,1014.1,0,0,0,0,N,87
Brooklyn,3,10,78,61,1014.1,0,0,0,0,N,1379
EWR,3,10,78,61,1014.1,0,0,0,0,N,0
Manhattan,3,10,78,61,1014.1,0,0,0,0,N,3971
Queens,3,10,78,61,1014.1,0,0,0,0,N,447
Staten Island,3,10,78,61,1014.1,0,0,0,0,N,6
NaN,3,10,78,61,1014.1,0,0,0,0,N,3
Bronx,3,10,77,61,1015.1,0,0,0,0,N,60
Brooklyn,3,10,77,61,1015.1,0,0,0,0,N,1088
EWR,3,10,77,61,1015.1,0,0,0,0,N,0
Manhattan,3,10,77,61,1015.1,0,0,0,0,N,2950
Queens,3,10,77,61,1015.1,0,0,0,0,N,308
Staten Island,3,10,77,61,1015.1,0,0,0,0,N,1
NaN,3,10,77,61,1015.1,0,0,0,0,N,1
Bronx,0,10,77,61,1015.3,0,0,0,0,N,59
Brooklyn,0,10,77,61,1015.3,0,0,0,0,N,733
EWR,0,10,77,61,1015.3,0,0,0,0,N,0
Manhattan,0,10,77,61,1015.3,0,0,0,0,N,2227
Queens,0,10,77,61,1015.3,0,0,0,0,N,208
Staten Island,0,10,77,61,1015.3,0,0,0,0,N,0
NaN,0,10,77,61,1015.3,0,0,0,0,N,1
Bronx,5,10,77,57,1015.8,0,0,0,0,N,52
Brooklyn,5,10,77,57,1015.8,0,0,0,0,N,553
EWR,5,10,77,57,1015.8,0,0,0,0,N,0
Manhattan,5,10,77,57,1015.8,0,0,0,0,N,1711
Queens,5,10,77,57,1015.8,0,0,0,0,N,225
Staten Island,5,10,77,57,1015.8,0,0,0,0,N,0
NaN,5,10,77,57,1015.8,0,0,0,0,N,2
Bronx,7,10,74,57,1016.1,0,0,0,0,N,36
Brooklyn,7,10,74,57,1016.1,0,0,0,0,N,366
EWR,7,10,74,57,1016.1,0,0,0,0,N,0
Manhattan,7,10,74,57,1016.1,0,0,0,0,N,940
Queens,7,10,74,57,1016.1,0,0,0,0,N,191
Staten Island,7,10,74,57,1016.1,0,0,0,0,N,2
Bronx,9,10,74,56,1016.6,0,0,0,0,N,32
Brooklyn,9,10,74,56,1016.6,0,0,0,0,N,294
EWR,9,10,74,56,1016.6,0,0,0,0,N,0
Manhattan,9,10,74,56,1016.6,0,0,0,0,N,647
Queens,9,10,74,56,1016.6,0,0,0,0,N,196
Staten Island,9,10,74,56,1016.6,0,0,0,0,N,0
NaN,9,10,74,56,1016.6,0,0,0,0,N,2
Bronx,7,10,73,53,1016.7,0,0,0,0,N,40
Brooklyn,7,10,73,53,1016.7,0,0,0,0,N,338
EWR,7,10,73,53,1016.7,0,0,0,0,N,0
Manhattan,7,10,73,53,1016.7,0,0,0,0,N,767
Queens,7,10,73,53,1016.7,0,0,0,0,N,231
Staten Island,7,10,73,53,1016.7,0,0,0,0,N,0
NaN,7,10,73,53,1016.7,0,0,0,0,N,1
Bronx,6,10,72,52,1017.1,0,0,0,0,N,54
Brooklyn,6,10,72,52,1017.1,0,0,0,0,N,488
EWR,6,10,72,52,1017.1,0,0,0,0,N,0
Manhattan,6,10,72,52,1017.1,0,0,0,0,N,1031
Queens,6,10,72,52,1017.1,0,0,0,0,N,255
Staten Island,6,10,72,52,1017.1,0,0,0,0,N,0
Bronx,11.5,10,69.5,51,1017.1,0,0,0,0,N,72
Brooklyn,11.5,10,69.5,51,1017.1,0,0,0,0,N,585
EWR,11.5,10,69.5,51,1017.1,0,0,0,0,N,0
Manhattan,11.5,10,69.5,51,1017.1,0,0,0,0,N,1419
Queens,11.5,10,69.5,51,1017.1,0,0,0,0,N,290
Staten Island,11.5,10,69.5,51,1017.1,0,0,0,0,N,0
NaN,11.5,10,69.5,51,1017.1,0,0,0,0,N,1
Bronx,12.5,10,68,50.5,1017.7,0,0,0,0,N,66
Brooklyn,12.5,10,68,50.5,1017.7,0,0,0,0,N,756
EWR,12.5,10,68,50.5,1017.7,0,0,0,0,N,0
Manhattan,12.5,10,68,50.5,1017.7,0,0,0,0,N,1956
Queens,12.5,10,68,50.5,1017.7,0,0,0,0,N,348
Staten Island,12.5,10,68,50.5,1017.7,0,0,0,0,N,1
NaN,12.5,10,68,50.5,1017.7,0,0,0,0,N,2
Bronx,8,10,67,51,1018,0,0,0,0,N,77
Brooklyn,8,10,67,51,1018,0,0,0,0,N,889
EWR,8,10,67,51,1018,0,0,0,0,N,0
Manhattan,8,10,67,51,1018,0,0,0,0,N,2398
Queens,8,10,67,51,1018,0,0,0,0,N,369
Staten Island,8,10,67,51,1018,0,0,0,0,N,2
NaN,8,10,67,51,1018,0,0,0,0,N,2
Bronx,8,10,67,51,1018.6,0,0,0,0,N,80
Brooklyn,8,10,67,51,1018.6,0,0,0,0,N,962
EWR,8,10,67,51,1018.6,0,0,0,0,N,0
Manhattan,8,10,67,51,1018.6,0,0,0,0,N,2803
Queens,8,10,67,51,1018.6,0,0,0,0,N,435
Staten Island,8,10,67,51,1018.6,0,0,0,0,N,7
NaN,8,10,67,51,1018.6,0,0,0,0,N,3
Bronx,9,10,67,52,1018.9,0,0,0,0,N,95
Brooklyn,9,10,67,52,1018.9,0,0,0,0,N,1011
EWR,9,10,67,52,1018.9,0,0,0,0,N,0
Manhattan,9,10,67,52,1018.9,0,0,0,0,N,3121
Queens,9,10,67,52,1018.9,0,0,0,0,N,428
Staten Island,9,10,67,52,1018.9,0,0,0,0,N,3
NaN,9,10,67,52,1018.9,0,0,0,0,N,5
Bronx,7,10,68,53,1018.9,0,0,0,0,N,103
Brooklyn,7,10,68,53,1018.9,0,0,0,0,N,948
EWR,7,10,68,53,1018.9,0,0,0,0,N,0
Manhattan,7,10,68,53,1018.9,0,0,0,0,N,2819
Queens,7,10,68,53,1018.9,0,0,0,0,N,403
Staten Island,7,10,68,53,1018.9,0,0,0,0,N,6
NaN,7,10,68,53,1018.9,0,0,0,0,N,6
Bronx,5,10,67,54,1018.7,0,0,0,0,N,111
Brooklyn,5,10,67,54,1018.7,0,0,0,0,N,969
EWR,5,10,67,54,1018.7,0,0,0,0,N,0
Manhattan,5,10,67,54,1018.7,0,0,0,0,N,2813
Queens,5,10,67,54,1018.7,0,0,0,0,N,405
Staten Island,5,10,67,54,1018.7,0,0,0,0,N,6
NaN,5,10,67,54,1018.7,0,0,0,0,N,3
Bronx,4,5.5,67,58.5,1018.6,0,0,0,0,N,87
Brooklyn,4,5.5,67,58.5,1018.6,0,0,0,0,N,1117
EWR,4,5.5,67,58.5,1018.6,0,0,0,0,N,0
Manhattan,4,5.5,67,58.5,1018.6,0,0,0,0,N,3018
Queens,4,5.5,67,58.5,1018.6,0,0,0,0,N,447
Staten Island,4,5.5,67,58.5,1018.6,0,0,0,0,N,4
NaN,4,5.5,67,58.5,1018.6,0,0,0,0,N,5
Bronx,3,3,66,60,1018.6,0,0,0,0,N,84
Brooklyn,3,3,66,60,1018.6,0,0,0,0,N,1247
EWR,3,3,66,60,1018.6,0,0,0,0,N,0
Manhattan,3,3,66,60,1018.6,0,0,0,0,N,4313
Queens,3,3,66,60,1018.6,0,0,0,0,N,465
Staten Island,3,3,66,60,1018.6,0,0,0,0,N,6
NaN,3,3,66,60,1018.6,0,0,0,0,N,4
Bronx,7,6.5,65,60,1018,0,0,0,0,N,113
Brooklyn,7,6.5,65,60,1018,0,0,0,0,N,1178
EWR,7,6.5,65,60,1018,0,0,0,0,N,0
Manhattan,7,6.5,65,60,1018,0,0,0,0,N,3909
Queens,7,6.5,65,60,1018,0,0,0,0,N,482
Staten Island,7,6.5,65,60,1018,0,0,0,0,N,3
NaN,7,6.5,65,60,1018,0,0,0,0,N,2
Bronx,3,7,66,61,1018.1,0,0,0,0,N,89
Brooklyn,3,7,66,61,1018.1,0,0,0,0,N,1321
EWR,3,7,66,61,1018.1,0,0,0,0,N,0
Manhattan,3,7,66,61,1018.1,0,0,0,0,N,4173
Queens,3,7,66,61,1018.1,0,0,0,0,N,545
Staten Island,3,7,66,61,1018.1,0,0,0,0,N,5
NaN,3,7,66,61,1018.1,0,0,0,0,N,4
Bronx,5,7,68,62,1017.5,0,0,0,0,N,108
Brooklyn,5,7,68,62,1017.5,0,0,0,0,N,1136
EWR,5,7,68,62,1017.5,0,0,0,0,N,0
Manhattan,5,7,68,62,1017.5,0,0,0,0,N,3923
Queens,5,7,68,62,1017.5,0,0,0,0,N,566
Staten Island,5,7,68,62,1017.5,0,0,0,0,N,1
NaN,5,7,68,62,1017.5,0,0,0,0,N,3
Bronx,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,141
Brooklyn,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,1173
EWR,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,0
Manhattan,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,3454
Queens,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,561
Staten Island,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,6
NaN,3.666666667,4.333333333,68,63,1016.6,0,0.1,0,0,N,3
Bronx,3,4,69,65,1015.7,0,0.185,0,0,N,153
Brooklyn,3,4,69,65,1015.7,0,0.185,0,0,N,1399
EWR,3,4,69,65,1015.7,0,0.185,0,0,N,0
Manhattan,3,4,69,65,1015.7,0,0.185,0,0,N,3509
Queens,3,4,69,65,1015.7,0,0.185,0,0,N,568
Staten Island,3,4,69,65,1015.7,0,0.185,0,0,N,1
NaN,3,4,69,65,1015.7,0,0.185,0,0,N,2
Bronx,3,4,69,65,1015.7,0,0.2125,0,0,N,149
Brooklyn,3,4,69,65,1015.7,0,0.2125,0,0,N,1666
EWR,3,4,69,65,1015.7,0,0.2125,0,0,N,0
Manhattan,3,4,69,65,1015.7,0,0.2125,0,0,N,4106
Queens,3,4,69,65,1015.7,0,0.2125,0,0,N,634
Staten Island,3,4,69,65,1015.7,0,0.2125,0,0,N,6
NaN,3,4,69,65,1015.7,0,0.2125,0,0,N,5
Bronx,3,4,69,64,1015.1,0,0.2225,0,0,N,130
Brooklyn,3,4,69,64,1015.1,0,0.2225,0,0,N,1784
EWR,3,4,69,64,1015.1,0,0.2225,0,0,N,0
Manhattan,3,4,69,64,1015.1,0,0.2225,0,0,N,4135
Queens,3,4,69,64,1015.1,0,0.2225,0,0,N,594
Staten Island,3,4,69,64,1015.1,0,0.2225,0,0,N,3
NaN,3,4,69,64,1015.1,0,0.2225,0,0,N,4
Bronx,4.25,3,68,64.25,1014.2,0,0.2805,0,0,N,107
Brooklyn,4.25,3,68,64.25,1014.2,0,0.2805,0,0,N,1672
EWR,4.25,3,68,64.25,1014.2,0,0.2805,0,0,N,0
Manhattan,4.25,3,68,64.25,1014.2,0,0.2805,0,0,N,3386
Queens,4.25,3,68,64.25,1014.2,0,0.2805,0,0,N,497
Staten Island,4.25,3,68,64.25,1014.2,0,0.2805,0,0,N,4
Bronx,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,91
Brooklyn,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,1372
EWR,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,0
Manhattan,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,3369
Queens,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,370
Staten Island,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,1
NaN,5.5,3,69.5,64.5,1014.1,0,0.3155,0,0,N,2
Bronx,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,62
Brooklyn,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,947
EWR,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,0
Manhattan,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,2570
Queens,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,243
Staten Island,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,2
NaN,1.5,4,68.5,65,1013.4,0,0.463,0,0,N,2
Bronx,3,4,70,66,1013,0,0.388,0,0,N,52
Brooklyn,3,4,70,66,1013,0,0.388,0,0,N,770
EWR,3,4,70,66,1013,0,0.388,0,0,N,0
Manhattan,3,4,70,66,1013,0,0.388,0,0,N,1849
Queens,3,4,70,66,1013,0,0.388,0,0,N,254
Staten Island,3,4,70,66,1013,0,0.388,0,0,N,3
NaN,3,4,70,66,1013,0,0.388,0,0,N,2
Bronx,3,5,72,68,1010.9,0,0.3605,0,0,N,39
Brooklyn,3,5,72,68,1010.9,0,0.3605,0,0,N,583
EWR,3,5,72,68,1010.9,0,0.3605,0,0,N,0
Manhattan,3,5,72,68,1010.9,0,0.3605,0,0,N,1031
Queens,3,5,72,68,1010.9,0,0.3605,0,0,N,195
Staten Island,3,5,72,68,1010.9,0,0.3605,0,0,N,5
NaN,3,5,72,68,1010.9,0,0.3605,0,0,N,2
Bronx,4.333333333,2.5,72.33333333,69.33333333,1010.4,0.023333333,0.03,0,0,N,32
Brooklyn,4.333333333,2.5,72.33333333,69.33333333,1010.4,0.023333333,0.03,0,0,N,365
EWR,4.333333333,2.5,72.33333333,69.33333333,1010.4,0.023333333,0.03,0,0,N,0
Manhattan,4.333333333,2.5,72.33333333,69.33333333,1010.4,0.023333333,0.03,0,0,N,543
Queens,4.333333333,2.5,72.33333333,69.33333333,1010.4,0.023333333,0.03,0,0,N,172
Staten Island,4.333333333,2.5,72.33333333,69.33333333,1010.4,0.023333333,0.03,0,0,N,1
Bronx,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,21
Brooklyn,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,360
EWR,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,0
Manhattan,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,569
Queens,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,189
Staten Island,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,2
NaN,1,2.833333333,72.66666667,70,1009.6,0.05,0.3505,0,0,N,1
Bronx,5,2.5,72,69.14285714,1008.3,0.03,0.2925,0,0,N,34
Brooklyn,5,2.5,72,69.14285714,1008.3,0.03,0.2925,0,0,N,400
EWR,5,2.5,72,69.14285714,1008.3,0.03,0.2925,0,0,N,0
